xi,target,J,h_eff_star,h0_star_pred_window,h0_star_pred_equil
0.65,0.3,4.11,0.47681453771953436,2.3840726885976715,0.06811636253136205
0.65,0.3,4.12,0.47792211613913615,2.3896105806956807,0.0682745880198766
0.65,0.3,4.13,0.47902694209536834,2.3951347104768415,0.06843242029933834
0.65,0.3,4.14,0.4801290346687737,2.4006451733438685,0.0685898620955391
0.65,0.3,4.15,0.4812284127182579,2.406142063591289,0.06874691610260827
0.65,0.3,4.16,0.48232509488468556,2.4116254744234276,0.06890358498352651
0.65,0.3,4.17,0.48341909959440316,2.417095497972016,0.06905987137062902
0.65,0.3,4.18,0.48451044506268975,2.422552225313449,0.06921577786609853
0.65,0.3,4.19,0.48559914929713455,2.4279957464856725,0.06937130704244779
0.65,0.3,4.2,0.4866852301009457,2.4334261505047285,0.06952646144299225
0.65,0.3,4.21,0.4877687050761942,2.4388435253809706,0.06968124358231345
0.65,0.3,4.22,0.48884959162698693,2.4442479581349343,0.06983565594671241
0.65,0.3,4.23,0.48992790696258043,2.449639534812902,0.06998970099465435
0.65,0.3,4.24,0.4910036681004293,2.4550183405021464,0.07014338115720418
0.65,0.3,4.25,0.4920768918691737,2.4603844593458684,0.07029669883845338
0.65,0.3,4.26,0.4931475949115682,2.465737974557841,0.07044965641593831
0.65,0.3,4.27,0.4942157936873508,2.471078968436754,0.07060225624105011
0.65,0.3,4.28,0.49528150447605807,2.47640752238029,0.07075450063943686
0.65,0.3,4.29,0.4963447433797809,2.4817237168989044,0.07090639191139728
0.65,0.3,4.3,0.49740552632586954,2.4870276316293474,0.07105793233226708
0.65,0.3,4.31,0.4984638690695845,2.4923193453479224,0.07120912415279779
0.65,0.3,4.32,0.49951978719669604,2.49759893598348,0.071359969599528
0.65,0.3,4.33,0.5005732961260323,2.5028664806301615,0.07151047087514747
0.65,0.3,4.34,0.5016244111119812,2.5081220555599057,0.07166063015885446
0.65,0.3,4.35,0.5026731472469408,2.5133657362347037,0.07181044960670582
0.65,0.3,4.36,0.5037195194637255,2.518597597318627,0.07195993135196078
0.65,0.3,4.37,0.5047635425379251,2.5238177126896253,0.07210907750541787
0.65,0.3,4.38,0.5058052310902196,2.5290261554510978,0.07225789015574566
0.65,0.3,4.39,0.5068445995886498,2.5342229979432487,0.07240637136980711
0.65,0.3,4.4,0.507881662350847,2.5394083117542348,0.07255452319297814
0.65,0.3,4.41,0.5089164335462177,2.5445821677310887,0.07270234764945968
0.65,0.3,4.42,0.5099489271980919,2.5497446359904594,0.07284984674258456
0.65,0.3,4.43,0.5109791571858271,2.5548957859291352,0.07299702245511816
0.65,0.3,4.44,0.5120071372468766,2.560035686234383,0.0731438767495538
0.65,0.3,4.45,0.5130328809788185,2.5651644048940923,0.07329041156840264
0.65,0.3,4.46,0.5140564018413482,2.5702820092067404,0.07343662883447831
0.65,0.3,4.47,0.5150777131582325,2.575388565791162,0.07358253045117606
0.65,0.3,4.48,0.5160968281192314,2.5804841405961567,0.07372811830274735
0.65,0.3,4.49,0.5171137597819823,2.585568798909911,0.07387339425456889
0.65,0.3,4.5,0.5181285210738513,2.5906426053692564,0.07401836015340733
0.65,0.3,4.51,0.5191411247937523,2.5957056239687613,0.0741630178276789
0.65,0.3,4.52,0.5201515836139315,2.6007579180696574,0.07430736908770451
0.65,0.3,4.53,0.521159910081721,2.605799550408605,0.07445141572596015
0.65,0.3,4.54,0.5221661166212621,2.6108305831063103,0.07459515951732316
0.65,0.3,4.55,0.5231702155351974,2.6158510776759867,0.07473860221931392
0.65,0.3,4.56,0.524172219006332,2.62086109503166,0.07488174557233315
0.65,0.3,4.57,0.5251721390992685,2.6258606954963426,0.0750245912998955
0.65,0.3,4.58,0.5261699877620095,2.6308499388100475,0.0751671411088585
0.65,0.3,4.59,0.5271657768275367,2.6358288841376836,0.0753093966896481
0.65,0.3,4.6,0.5281595180153578,2.640797590076789,0.07545135971647968
0.65,0.3,4.61,0.529151222933031,2.6457561146651547,0.07559303184757585
0.65,0.3,4.62,0.5301409030776607,2.6507045153883033,0.0757344147253801
0.65,0.3,4.63,0.5311285698373677,2.655642849186838,0.07587550997676681
0.65,0.3,4.64,0.5321142344927365,2.6605711724636825,0.07601631921324807
0.65,0.3,4.65,0.5330979082182342,2.665489541091171,0.07615684403117631
0.65,0.3,4.66,0.5340796020836098,2.670398010418049,0.07629708601194427
0.65,0.3,4.67,0.535059327055265,2.675296635276325,0.07643704672218073
0.65,0.3,4.68,0.5360370939976071,2.6801854699880354,0.07657672771394387
0.65,0.3,4.69,0.5370129136743751,2.6850645683718755,0.07671613052491073
0.65,0.3,4.7,0.5379867967499454,2.689933983749727,0.07685525667856363
0.65,0.3,4.71,0.5389587537906162,2.694793768953081,0.07699410768437374
0.65,0.3,4.72,0.5399287952658693,2.6996439763293467,0.07713268503798133
0.65,0.3,4.73,0.5408969315496133,2.704484657748066,0.07727099022137332
0.65,0.3,4.74,0.5418631729214022,2.7093158646070106,0.07740902470305745
0.65,0.3,4.75,0.5428275295676387,2.7141376478381933,0.07754678993823409
0.65,0.3,4.76,0.543790011582756,2.7189500579137795,0.07768428736896514
0.65,0.3,4.77,0.544750628970379,2.723753144851895,0.07782151842433985
0.65,0.3,4.78,0.5457093916444689,2.7285469582223443,0.0779584845206384
0.65,0.3,4.79,0.5466663094304471,2.7333315471522357,0.07809518706149245
0.65,0.3,4.8,0.5476213920663039,2.7381069603315193,0.07823162743804342
0.65,0.3,4.81,0.5485746492036859,2.7428732460184295,0.07836780702909799
0.65,0.3,4.82,0.5495260904089695,2.7476304520448473,0.07850372720128136
0.65,0.3,4.83,0.5504757251643145,2.7523786258215726,0.07863938930918779
0.65,0.3,4.84,0.5514235628687029,2.757117814343514,0.07877479469552898
0.65,0.3,4.85,0.5523696128387459,2.761848064193729,0.07890994469124941
0.65,0.3,4.86,0.5533138843107591,2.7665694215537955,0.07904484061582273
0.65,0.3,4.87,0.5542563864396147,2.7712819321980735,0.07917948377708782
0.65,0.3,4.88,0.5551971283018521,2.7759856415092603,0.07931387547169315
0.65,0.3,4.89,0.5561361188955699,2.7806805944778494,0.07944801698508142
0.65,0.3,4.9,0.5570733671415826,2.785366835707913,0.07958190959165466
0.65,0.3,4.91,0.5580088818843502,2.7900444094217507,0.07971555455490717
0.65,0.3,4.92,0.5589426718928943,2.7947133594644713,0.07984895312755633
0.65,0.3,4.93,0.5598747458616979,2.7993737293084897,0.07998210655167114
0.65,0.3,4.94,0.5608051124115948,2.8040255620579737,0.08011501605879925
0.65,0.3,4.95,0.5617337800906412,2.808668900453206,0.08024768287009161
0.65,0.3,4.96,0.5626607573749767,2.8133037868748834,0.08038010819642524
0.65,0.3,4.97,0.5635860526696723,2.8179302633483614,0.08051229323852462
0.65,0.3,4.98,0.5645096743095656,2.8225483715478275,0.08064423918708079
0.65,0.3,4.99,0.5654316305600808,2.827158152800404,0.0807759472228687
0.65,0.3,5.0,0.5663519296180406,2.8317596480902028,0.08090741851686294
