J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth
4.0,40,45,0,-1,0,0.999999,481.0029005967399
4.0,40,46,0,-1,0,0.9911418442055517,457.89492829070474
4.0,40,47,0,-1,0,0.9937829516595457,387.7646678197518
4.0,40,48,1,271,1,0.7836914119258405,465.30894558040376
4.0,40,49,1,272,1,0.98535187126245,480.3517898490088
4.0,40,50,0,-1,0,0.9901917418789067,481.8986193997289
4.0,40,51,0,-1,0,0.6591971408837907,447.278742062679
4.0,40,52,0,-1,0,0.9995527344949429,460.6938595456357
4.0,40,53,1,273,1,0.992333093732913,472.9742315095104
4.0,40,54,0,-1,0,0.9997765680407851,442.23288438726786
4.0,40,55,0,-1,0,0.9959244869050272,472.75679958269063
4.0,40,56,1,269,1,0.9334144202765656,483.3515028061556
4.0,40,57,0,-1,0,0.9998086303352445,486.66275357968135
4.0,40,58,1,270,1,0.999999,482.7494595316831
4.0,40,59,0,-1,0,0.9995805851147612,484.11204521191627
4.0,40,60,1,283,1,0.9886319091518727,467.55440964004725
4.0,40,61,0,-1,0,0.999999,477.5955631411765
4.0,40,62,0,-1,0,0.9995983254746243,482.17727051671557
4.0,40,63,0,-1,0,0.999999,467.29766585610025
4.0,40,64,1,279,1,0.9959221282773926,468.3679973061816
4.0,40,65,1,266,1,0.999806675593321,473.91681262590345
4.0,40,66,0,-1,0,0.9588299796410727,474.9317465706659
4.0,40,67,1,271,3,0.9266436148961075,483.75855877098803
4.0,40,68,0,-1,0,0.9652489424597079,462.955878218391
4.0,40,69,1,270,3,0.8854018652995795,468.44307950566304
4.0,40,70,0,-1,0,0.999999,482.2591021162742
4.0,40,71,0,-1,0,0.9999552374861563,465.37503348249504
4.0,40,72,0,-1,0,0.9994224873767107,480.49715664962474
4.0,40,73,0,-1,0,0.9991038894741309,475.82737713924865
4.0,40,74,1,271,1,0.700612543159622,482.1804874392772
4.0,40,75,1,266,1,0.9915742057088214,458.5444534039981
4.0,40,76,0,-1,0,0.999999,486.095322348084
4.0,40,77,1,565,1,0.7644712477510073,479.71183324832424
4.0,40,78,1,270,3,0.9630064419189741,467.3913097225111
4.0,40,79,1,267,1,0.999999,476.19797053857974
4.0,40,80,1,274,1,0.999999,473.2914861076325
4.0,40,81,0,-1,0,0.9997433533636095,471.7526398454822
4.0,40,82,0,-1,0,0.9997477417469108,488.2356734372989
4.0,40,83,1,266,1,0.999999,480.78346228297903
4.0,40,84,1,282,1,0.9720394101626225,472.45613402310283
4.0,40,85,1,262,1,0.9394491331862401,465.41995244043994
4.0,40,86,1,273,1,0.9994072286068756,475.2799781903371
4.0,40,87,1,718,1,0.9997186691212018,481.11299859535984
4.0,40,88,1,284,1,0.9997642870278389,478.90262619955496
4.0,40,89,1,262,1,0.990916643361943,486.6370962457305
4.0,40,90,0,-1,0,0.973113523735192,464.23372585585355
4.0,40,91,1,271,1,0.7808714837676273,474.8685762580681
4.0,40,92,0,-1,0,0.9997431016830821,462.4445898757743
4.0,40,93,0,-1,0,0.9998588508836465,486.96940210646324
4.0,40,94,0,-1,0,0.9990900178106046,454.0254242906216
4.0,40,95,0,-1,0,0.999999,454.54120950553494
4.0,40,96,1,261,3,0.9909736624720314,479.76931259166884
4.0,40,97,1,302,3,0.999999,478.3114203114314
4.0,40,98,0,-1,0,0.9997335473851455,476.6685601350764
4.0,40,99,0,-1,0,0.9992637764009241,471.82202514068075
4.0,50,0,0,-1,0,0.9999227651430063,978.9881731544205
4.0,50,1,0,-1,0,0.9997202598824753,978.8576205337054
4.0,50,2,1,298,1,0.9999049776601454,982.5106090957433
4.0,50,3,1,276,1,0.9999623512501198,986.1692242572465
4.0,50,4,1,273,3,0.999999,974.4976555607822
4.0,50,5,1,299,3,0.7879256848481644,965.4887130329613
4.0,50,6,0,-1,0,0.999999,977.7620474983006
4.0,50,7,1,308,1,0.9718603216830994,985.8287819099287
4.0,50,8,1,270,1,0.9997129888789736,983.7893260763486
4.0,50,9,0,-1,0,0.996243106254879,990.1720694627622
4.0,50,10,0,-1,0,0.9749181191109253,987.8227938424691
4.0,50,11,1,291,2,0.9999802627488239,974.8112351503678
4.0,50,12,0,-1,0,0.9999843575138313,956.0683551075389
4.0,50,13,1,304,1,0.9837376824411544,976.900722443127
4.0,50,14,1,295,3,0.9980317935115764,977.6265694971315
4.0,50,15,0,-1,0,0.999999,984.5779783735264
4.0,50,16,1,282,1,0.9999477469926293,980.7609567005348
4.0,50,17,0,-1,0,0.997252414628082,974.4013150895878
4.0,50,18,0,-1,0,0.999999,984.4752572771722
4.0,50,19,0,-1,0,0.9725602543462014,984.7741540461752
4.0,50,20,0,-1,0,0.9900218671455964,972.2576226482913
4.0,50,21,0,-1,0,0.999999,966.9734038382209
4.0,50,22,0,-1,0,0.999999,973.0728489832782
4.0,50,23,0,-1,0,0.999999,987.919812560735
4.0,50,24,0,-1,0,0.9997170329646047,981.7447070893148
4.0,50,25,1,281,1,0.9441118404548854,986.8671981203818
4.0,50,26,0,-1,0,0.9999825001932836,986.5494721547703
4.0,50,27,0,-1,0,0.9997680147630384,969.9321008175806
4.0,50,28,0,-1,0,0.999999,954.3411489810378
4.0,50,29,0,-1,0,0.9774789625903689,978.7913753302086
4.0,50,30,1,272,3,0.999999,975.8566809913683
4.0,50,31,0,-1,0,0.9992467631591156,989.7562761929502
4.0,50,32,0,-1,0,0.9984947883154143,986.2307820537305
4.0,50,33,0,-1,0,0.999999,983.3519035749207
4.0,50,34,0,-1,0,0.999999,988.0200093794732
4.0,50,35,0,-1,0,0.9967154549615105,982.7518796918071
4.0,50,36,0,-1,0,0.9997939120012713,981.2520974456362
4.0,50,37,0,-1,0,0.999999,967.8187862528032
4.0,50,38,0,-1,0,0.999999,988.2096282720756
4.0,50,39,0,-1,0,0.9998843458237681,984.4641145490209
4.0,50,40,0,-1,0,0.999999,976.9131400275512
4.0,50,41,0,-1,0,0.9767282405751349,965.9556277989706
4.0,50,42,0,-1,0,0.999999,963.9026545098676
4.0,50,43,1,316,1,0.9806552091035856,980.004260496809
4.0,50,44,1,280,1,0.999999,977.6742698191704
4.0,50,45,0,-1,0,0.999999,967.7715455485344
4.0,50,46,1,302,1,0.999999,985.4390656600552
4.0,50,47,0,-1,0,0.999999,980.5780529086968
4.0,50,48,0,-1,0,0.999999,976.0080072592623
4.0,50,49,0,-1,0,0.996705466582652,984.0207553232598
4.0,50,50,0,-1,0,0.999999,986.1805155497617
4.0,50,51,0,-1,0,0.9890263390512971,983.3690635083674
4.0,50,52,0,-1,0,0.9993684451374474,971.2589504146903
4.0,50,53,1,265,1,0.8750306226616925,976.8404654180553
4.0,50,54,0,-1,0,0.999999,987.8594372297546
4.0,50,55,0,-1,0,0.956372599308996,984.7991093066298
4.0,50,56,0,-1,0,0.999999,984.4646196687681
4.0,50,57,0,-1,0,0.9999859985806934,984.9773057879461
4.0,50,58,0,-1,0,0.9998005725212645,985.0561190752479
4.0,50,59,0,-1,0,0.9998550700799033,985.6656122611719
4.0,50,60,0,-1,0,0.999999,983.0512842966376
4.0,50,61,1,273,1,0.9998348319531958,952.94122104898
4.0,50,62,0,-1,0,0.5735495203491041,988.6941833068602
4.0,50,63,0,-1,0,0.9977825545846123,980.4667098480504
4.0,50,64,1,281,1,0.9532912190103403,979.0700345748403
4.0,50,65,0,-1,0,0.999999,956.5366846107078
4.0,50,66,0,-1,0,0.999999,975.7042527405185
4.0,50,67,1,276,1,0.9998457526431531,978.9670785895717
4.0,50,68,1,276,1,0.964661272815177,983.766799023677
4.0,50,69,0,-1,0,0.9943091209021283,947.9301795040784
4.0,50,70,0,-1,0,0.9985067214451225,976.6650162003672
4.0,50,71,0,-1,0,0.999999,969.7180093003286
4.0,50,72,0,-1,0,0.9997803764363216,987.6003919988559
4.0,50,73,0,-1,0,0.9996474508544122,977.8322773775187
4.0,50,74,0,-1,0,0.933068932815924,989.3099154602068
4.0,50,75,0,-1,0,0.9996684207441406,962.8423315381893
4.0,50,76,1,270,1,0.9999053856905955,981.8852594313181
4.0,50,77,1,277,3,0.9999951883046957,948.7595703128945
4.0,50,78,0,-1,0,0.9998974318289198,964.5066850209677
4.0,50,79,0,-1,0,0.9999644015089899,985.0709955349523
4.0,50,80,0,-1,0,0.9998545276470437,947.7866358566574
4.0,50,81,0,-1,0,0.9637489667351548,969.7565419568841
4.0,50,82,0,-1,0,0.999999,971.388754513766
4.0,50,83,0,-1,0,0.999999,963.4639067556675
4.0,50,84,0,-1,0,0.998709422541414,957.5935327594914
4.0,50,85,0,-1,0,0.9964569563019519,985.6210794399323
4.0,50,86,0,-1,0,0.999999,978.7746847016147
4.0,50,87,0,-1,0,0.999999,990.526984372507
4.0,50,88,0,-1,0,0.9999734672534614,985.1066279629264
4.0,50,89,0,-1,0,0.9766782815674969,987.8752200381896
4.0,50,90,1,280,1,0.999999,976.306139741428
4.0,50,91,0,-1,0,0.9792851430599154,982.3950818122775
4.0,50,92,0,-1,0,0.999106544683535,960.8930360829064
4.0,50,93,0,-1,0,0.696937154176001,949.7472482444645
4.0,50,94,1,275,1,0.999999,980.5765780863434
4.0,50,95,1,275,1,0.999999,977.1347748318094
4.0,50,96,0,-1,0,0.9998870832496115,983.0592489038731
4.0,50,97,0,-1,0,0.9963904325002064,981.712217579024
4.0,50,98,0,-1,0,0.9998817736771499,981.1588065003048
4.0,50,99,0,-1,0,0.999999,987.2438225565015
4.0,60,0,0,-1,0,0.999999,1479.8218248925957
4.0,60,1,0,-1,0,0.999999,1471.8918492662292
4.0,60,2,1,332,1,0.9996631146153385,1485.1400932254792
4.0,60,3,0,-1,0,0.9722292099897468,1486.2057502468342
4.0,60,4,1,308,1,0.966676209050144,1472.2223469344474
4.0,60,5,0,-1,0,0.9999850391796524,1483.2120247651137
4.0,60,6,0,-1,0,0.9998115708774549,1461.689068383508
4.0,60,7,1,297,1,0.9984056302555183,1485.8022278789688
4.0,60,8,1,414,1,0.999141762777597,1481.726750687205
4.0,60,9,0,-1,0,0.999999,1485.0280345453248
4.0,60,10,0,-1,0,0.9507339932272405,1475.8472242570622
4.0,60,11,1,287,1,0.999999,1478.3478420450456
4.0,60,12,0,-1,0,0.999999,1468.9773095299881
4.0,60,13,0,-1,0,0.999999,1485.7368069005856
4.0,60,14,0,-1,0,0.9973035621961035,1476.2616654831459
4.0,60,15,1,302,3,0.999999,1473.750771912686
4.0,60,16,1,325,1,0.7164477671791096,1480.6887443332682
4.0,60,17,0,-1,0,0.999999,1482.79628979926
4.0,60,18,0,-1,0,0.9999588677943628,1481.7107090515178
4.0,60,19,1,307,1,0.9996926253040846,1476.7899456682685
4.0,60,20,0,-1,0,0.999999,1487.0677886456688
4.0,60,21,0,-1,0,0.999692127268596,1466.8292838041627
4.0,60,22,0,-1,0,0.999999,1477.4181421287192
4.0,60,23,1,300,1,0.999999,1486.5412571100223
4.0,60,24,0,-1,0,0.9833711941829966,1456.8735558833407
4.0,60,25,0,-1,0,0.984818041870764,1475.865338748081
4.0,60,26,1,266,3,0.9968783632788359,1474.2224942242003
4.0,60,27,1,294,1,0.999999,1488.5399445927408
4.0,60,28,0,-1,0,0.999999,1484.6145156477507
4.0,60,29,0,-1,0,0.999999,1483.9298105869184
4.0,60,30,0,-1,0,0.933401036526457,1484.0836549461774
4.0,60,31,0,-1,0,0.9522789747595791,1487.594426107979
4.0,60,32,1,315,1,0.999999,1474.837200966437
4.0,60,33,0,-1,0,0.9984414510818918,1485.3342137302236
4.0,60,34,1,284,1,0.999999,1472.7314464932822
4.0,60,35,0,-1,0,0.999999,1483.969816547243
4.0,60,36,1,272,1,0.9999499977311433,1470.491631930698
4.0,60,37,0,-1,0,0.9983242138884816,1484.819117269568
4.0,60,38,0,-1,0,0.9996843910168879,1477.5569381005505
4.0,60,39,0,-1,0,0.9997469969126628,1469.437093246307
4.0,60,40,0,-1,0,0.9975275767031929,1464.0519633557922
4.0,60,41,0,-1,0,0.9759352469547808,1489.4351778969503
4.0,60,42,0,-1,0,0.8473869777094208,1485.1581481862356
4.0,60,43,0,-1,0,0.9999632083956278,1484.0675328729833
4.0,60,44,0,-1,0,0.9999022861220612,1477.3852844762237
4.0,60,45,1,271,1,0.999999,1465.9092759577245
4.0,60,46,1,286,1,0.893399636057766,1470.3847358707353
4.0,60,47,0,-1,0,0.9953672626331427,1479.081659228652
4.0,60,48,0,-1,0,0.936398550101636,1459.373856682079
4.0,60,49,0,-1,0,0.9710806345970912,1482.331405213265
4.0,60,50,0,-1,0,0.999999,1469.2443912545884
4.0,60,51,0,-1,0,0.999999,1472.8431864241313
4.0,60,52,0,-1,0,0.999999,1475.3163620201424
4.0,60,53,0,-1,0,0.9533550953481161,1471.7453950910408
4.0,60,54,1,342,1,0.999999,1475.8214927998674
4.0,60,55,1,361,3,0.9998474893391612,1460.0270348928786
4.0,60,56,0,-1,0,0.999999,1477.3379099184235
4.0,60,57,0,-1,0,0.9999041504347098,1468.6656437902254
4.0,60,58,0,-1,0,0.999999,1489.1681367008794
4.0,60,59,0,-1,0,0.9997898652435467,1480.9557672887047
4.0,60,60,1,309,3,0.999999,1484.7871039683346
4.0,60,61,1,284,1,0.974031240170848,1466.7776816212897
4.0,60,62,1,282,1,0.999999,1482.508171907882
4.0,60,63,0,-1,0,0.9963705527055058,1490.2562184660294
4.0,60,64,0,-1,0,0.9985506386725698,1464.1707037522362
4.0,60,65,0,-1,0,0.999775009021923,1479.0971131771057
4.0,60,66,0,-1,0,0.999999,1483.0741514583917
4.0,60,67,1,316,3,0.999999,1472.41947676351
4.0,60,68,0,-1,0,0.5962480243256216,1461.5280915076587
4.0,60,69,0,-1,0,0.9995297894488366,1478.4700114592401
4.0,60,70,1,315,1,0.9999749325836743,1481.438586798419
4.0,60,71,1,325,1,0.999999,1438.8700068472565
4.0,60,72,0,-1,0,0.9634615148074029,1468.113287220373
4.0,60,73,0,-1,0,0.999999,1485.6121643469799
4.0,60,74,0,-1,0,0.999999,1490.289310393001
4.0,60,75,1,280,2,0.999999,1483.763346844914
4.0,60,76,0,-1,0,0.999999,1451.3286679308517
4.0,60,77,1,348,3,0.999197650994333,1469.582829381778
4.0,60,78,1,313,3,0.9997655882531793,1480.7484700647528
4.0,60,79,0,-1,0,0.999999,1490.0191416123407
4.0,60,80,0,-1,0,0.999999,1468.4541164447603
4.0,60,81,0,-1,0,0.9994922265503443,1488.9364005920927
4.0,60,82,1,282,1,0.9999767601913658,1488.9802841963917
4.0,60,83,1,310,1,0.9950942743026665,1453.0054390343332
4.0,60,84,1,314,1,0.9997064452147301,1473.3600500931639
4.0,60,85,1,269,1,0.9530647038229827,1470.9521611186353
4.0,60,86,1,298,3,0.9998825495899856,1487.3942667057984
4.0,60,87,0,-1,0,0.9999629206219376,1477.090051031437
4.0,60,88,0,-1,0,0.9998719319161788,1473.1987360508517
4.0,60,89,0,-1,0,0.9970370352091018,1448.9756919172214
4.0,60,90,1,298,1,0.999999,1478.28104888945
4.0,60,91,0,-1,0,0.999999,1487.7953115460396
4.0,60,92,0,-1,0,0.8015252800109949,1473.7824385428582
4.0,60,93,0,-1,0,0.999999,1466.1240940571683
4.0,60,94,1,290,1,0.9495909819999014,1459.0113011598457
4.0,60,95,0,-1,0,0.9998703607178339,1473.9502244454316
4.0,60,96,0,-1,0,0.999999,1457.0974901101933
4.0,60,97,0,-1,0,0.999868738324971,1478.9121881120357
4.0,60,98,1,293,1,0.9999265151050212,1460.8585717261863
4.0,60,99,1,263,1,0.8534646113144918,1473.2903456358076
4.0,70,0,0,-1,0,0.978411569968174,1985.7043570802698
4.0,70,1,0,-1,0,0.9999563879306369,1976.9633998123359
4.0,70,2,0,-1,0,0.9999165985905129,1977.404564420632
4.0,70,3,0,-1,0,0.8688208394351764,1977.9832993931645
4.0,70,4,0,-1,0,0.999897563458559,1986.8931160786856
4.0,70,5,0,-1,0,0.9986799640018119,1981.2552252878393
4.0,70,6,0,-1,0,0.9465553621122529,1978.5835194181575
4.0,70,7,0,-1,0,0.9998736649869504,1984.1185585082803
4.0,70,8,0,-1,0,0.9478290459608701,1942.484963082719
4.0,70,9,0,-1,0,0.999999,1977.129408171087
4.0,70,10,0,-1,0,0.9999187849421802,1979.6647192596715
4.0,70,11,0,-1,0,0.9998022850854941,1951.4829256538026
4.0,70,12,0,-1,0,0.999999,1981.600026811881
4.0,70,13,0,-1,0,0.999999,1961.6798946080185
4.0,70,14,0,-1,0,0.999999,1960.4100058441563
4.0,70,15,0,-1,0,0.9925428277591086,1939.3528043181432
4.0,70,16,0,-1,0,0.947898572743399,1989.0933036820127
4.0,70,17,0,-1,0,0.999999,1959.069614561777
4.0,70,18,0,-1,0,0.9914643021994032,1980.25685575964
4.0,70,19,0,-1,0,0.977372749170613,1956.2427606965703
4.0,70,20,0,-1,0,0.999999,1983.3921053343727
4.0,70,21,0,-1,0,0.999999,1971.709541005992
4.0,70,22,0,-1,0,0.999999,1978.1150117933412
4.0,70,23,0,-1,0,0.9469480164365973,1941.2509705263349
4.0,70,24,0,-1,0,0.9998006094078814,1983.7265550568861
4.0,70,25,0,-1,0,0.999999,1989.0256954332285
4.0,70,26,0,-1,0,0.9998742796936967,1973.274292074331
4.0,70,27,0,-1,0,0.999999,1974.1480136921598
4.0,70,28,1,295,1,0.999999,1978.6733567953117
4.0,70,29,1,270,1,0.9976164281406988,1976.1900257896693
4.0,70,30,1,280,1,0.9976584611863195,1972.2796691982335
4.0,70,31,0,-1,0,0.998832846514798,1976.622172718876
4.0,70,32,1,268,1,0.999999,1972.814975684814
4.0,70,33,0,-1,0,0.999999,1985.1130057365765
4.0,70,34,0,-1,0,0.9997821931370346,1984.38225251189
4.0,70,35,0,-1,0,0.999999,1977.2315981622075
4.0,70,36,0,-1,0,0.999999,1906.4640780792995
4.0,70,37,1,274,1,0.9993272168017863,1967.6062161256282
4.0,70,38,0,-1,0,0.9062692911320263,1978.803304782419
4.0,70,39,0,-1,0,0.999999,1985.0310857552781
4.0,70,40,0,-1,0,0.9927064515231501,1971.0850400579868
4.0,70,41,0,-1,0,0.999999,1960.533238410176
4.0,70,42,1,275,3,0.999999,1983.8070735945307
4.0,70,43,1,278,1,0.9985563592252609,1947.2908154658041
4.0,70,44,1,286,1,0.999999,1967.682697091534
4.0,70,45,1,285,1,0.9998321196088286,1962.3578431217131
4.0,70,46,0,-1,0,0.9998452069311905,1974.1003590647301
4.0,70,47,0,-1,0,0.9999933212938742,1975.677294134924
4.0,70,48,0,-1,0,0.9998856471625766,1886.181244694149
4.0,70,49,0,-1,0,0.999999,1976.892917676377
4.0,70,50,0,-1,0,0.999999,1950.9027510774474
4.0,70,51,0,-1,0,0.9698498335368773,1906.2807191476224
4.0,70,52,0,-1,0,0.9958221182823801,1953.2167538559368
4.0,70,53,0,-1,0,0.9999135014621956,1982.2798887134034
4.0,70,54,1,320,1,0.999999,1979.0974633655253
4.0,70,55,0,-1,0,0.999999,1979.963796359627
4.0,70,56,0,-1,0,0.8623572628760858,1974.1594413174125
4.0,70,57,1,431,1,0.9999628097675723,1958.2119993040276
4.0,70,58,0,-1,0,0.9997709855953576,1958.9417780748
4.0,70,59,0,-1,0,0.9966614509985847,1969.9254694016752
4.0,70,60,0,-1,0,0.9265632130169048,1988.3906791059599
4.0,70,61,0,-1,0,0.9999030314619402,1954.4023386191877
4.0,70,62,0,-1,0,0.9118705207458364,1970.681623757035
4.0,70,63,0,-1,0,0.999999,1942.5425453407747
4.0,70,64,0,-1,0,0.9405859201323867,1983.2312875829118
4.0,70,65,1,270,1,0.999502241364229,1911.6740955425787
4.0,70,66,0,-1,0,0.999999,1962.7970233351523
4.0,70,67,0,-1,0,0.999999,1982.665050814916
4.0,70,68,0,-1,0,0.999999,1972.1054125494525
4.0,70,69,1,267,1,0.9931675309787326,1983.4816468625675
4.0,70,70,0,-1,0,0.9872112383370851,1965.8852448321188
4.0,70,71,0,-1,0,0.999999,1979.537496266948
4.0,70,72,0,-1,0,0.9791070984602448,1968.8163953795809
4.0,70,73,0,-1,0,0.9912488311579241,1984.3684417077518
4.0,70,74,1,312,3,0.5958535739724599,1971.444925454061
4.0,70,75,0,-1,0,0.999999,1967.0397355197645
4.0,70,76,0,-1,0,0.9999566707016031,1974.5381904537383
4.0,70,77,0,-1,0,0.999999,1977.7552721991563
4.0,70,78,0,-1,0,0.999999,1971.0923097581756
4.0,70,79,1,284,1,0.999999,1956.516653979174
4.0,70,80,1,284,1,0.999999,1965.1257765861162
4.0,70,81,0,-1,0,0.8905785468343884,1978.6282230945644
4.0,70,82,0,-1,0,0.9812290327409344,1968.6546316870001
4.0,70,83,1,417,1,0.999999,1986.0075116146324
4.0,70,84,0,-1,0,0.999999,1986.3333059796457
4.0,70,85,0,-1,0,0.9996364304349266,1984.8867575151048
4.0,70,86,0,-1,0,0.999999,1949.2083894578611
4.0,70,87,0,-1,0,0.847211577736359,1960.6596923336344
4.0,70,88,1,294,1,0.9999758741878191,1975.3648013859954
4.0,70,89,0,-1,0,0.9998528265944836,1976.4766073589642
4.0,70,90,1,270,1,0.999978619322024,1975.861764555062
4.0,70,91,1,274,3,0.9989564194283659,1975.2577684770833
4.0,70,92,0,-1,0,0.999999,1972.7987452315379
4.0,70,93,0,-1,0,0.987050906008405,1984.7602886493073
4.0,70,94,0,-1,0,0.9799479243582427,1958.827742994947
4.0,70,95,0,-1,0,0.9772419131189575,1975.9362153543625
4.0,70,96,0,-1,0,0.999999,1955.953811650288
4.0,70,97,0,-1,0,0.999999,1966.9203236322046
4.0,70,98,0,-1,0,0.6066079981931325,1934.1263358614642
4.0,70,99,0,-1,0,0.9999833814595824,1969.7495306360452
4.0,80,0,1,266,1,0.9853533556058477,2481.664678486015
4.0,80,1,0,-1,0,0.991237595400394,2482.848239205987
4.0,80,2,0,-1,0,0.9976243880354353,2483.2767169541708
4.0,80,3,0,-1,0,0.8383749700776942,2483.5409816857787
4.0,80,4,0,-1,0,0.9999358897247876,2470.3907326977205
4.0,80,5,1,296,3,0.999999,2480.758980429146
4.0,80,6,1,272,3,0.999999,2472.793535689899
4.0,80,7,0,-1,0,0.999999,2457.289961009354
4.0,80,8,0,-1,0,0.9626644056180356,2469.6873926347444
4.0,80,9,0,-1,0,0.999999,2469.6762969078854
4.0,80,10,0,-1,0,0.999999,2460.096306678918
4.0,80,11,0,-1,0,0.9604629469962207,2478.4105776882643
4.0,80,12,0,-1,0,0.999998051953314,2477.0393806729357
4.0,80,13,0,-1,0,0.9767870390025972,2474.863031038308
4.0,80,14,0,-1,0,0.999999,2465.64905393381
4.0,80,15,0,-1,0,0.999999,2470.185941140513
4.0,80,16,0,-1,0,0.9665707645584272,2480.2086848747253
4.0,80,17,0,-1,0,0.9998801892022168,2473.7678396929955
4.0,80,18,0,-1,0,0.999999,2480.3739854981313
4.0,80,19,0,-1,0,0.999999,2472.5150484588594
4.0,80,20,0,-1,0,0.9998503444560679,2444.8155978924256
4.0,80,21,0,-1,0,0.9998028521450265,2456.1472666891223
4.0,80,22,1,325,1,0.9919256495203493,2445.458373132225
4.0,80,23,0,-1,0,0.7957834747650059,2444.039420044707
4.0,80,24,0,-1,0,0.999999,2483.5857954927924
4.0,80,25,0,-1,0,0.999999,2483.931309251066
4.0,80,26,0,-1,0,0.9080558356296682,2470.553419338258
4.0,80,27,0,-1,0,0.9984386217518829,2459.7043674764113
4.0,80,28,1,379,1,0.9977123599278438,2480.0620153813984
4.0,80,29,0,-1,0,0.999999,2473.7498827939203
4.0,80,30,0,-1,0,0.9997564439881803,2465.2483134671493
4.0,80,31,0,-1,0,0.9992344914939562,2444.4329246023317
4.0,80,32,0,-1,0,0.999999,2462.8375842199935
4.0,80,33,0,-1,0,0.9999968474857346,2432.4927721798267
4.0,80,34,0,-1,0,0.9999685740603886,2467.339986255596
4.0,80,35,0,-1,0,0.999999,2484.2513647243945
4.0,80,36,1,291,1,-0.999646992460437,0.0
4.0,80,37,0,-1,0,0.9884045592954882,2471.2209043836865
4.0,80,38,0,-1,0,0.999999,2483.420355806406
4.0,80,39,0,-1,0,0.9999056812482701,2484.778298117075
4.0,80,40,0,-1,0,0.9999504187578875,2476.745678305476
4.0,80,41,0,-1,0,0.9997366732874476,2473.170888569914
4.0,80,42,0,-1,0,0.9498657415885509,2465.1350525145717
4.0,80,43,0,-1,0,0.9841785307515943,2445.642694168404
4.0,80,44,0,-1,0,0.999999,2472.4396278198346
4.0,80,45,1,331,1,0.999999,2479.501851490705
4.0,80,46,1,390,1,0.999999,2470.3378704690663
4.0,80,47,1,286,1,0.999999,2434.5582943216345
4.0,80,48,0,-1,0,0.999999,2435.206182332444
4.0,80,49,0,-1,0,0.9919196166570282,2457.318510771959
4.0,80,50,1,431,1,0.8441833077149383,2483.1504321985085
4.0,80,51,1,311,1,0.9921473904687086,2484.337213902768
4.0,80,52,0,-1,0,0.999999,2464.7671022233462
4.0,80,53,0,-1,0,0.999999,2474.7436436301186
4.0,80,54,0,-1,0,0.9994173872712357,2444.658365076474
4.0,80,55,1,308,1,0.9999276062414959,2480.642374502489
4.0,80,56,1,282,1,0.9736250671707527,2474.7044090246927
4.0,80,57,0,-1,0,0.9971990541380515,2465.9639161990212
4.0,80,58,0,-1,0,0.9242304502542754,2468.8254906509505
4.0,80,59,0,-1,0,0.999999,2477.6278981744304
4.0,80,60,0,-1,0,0.9809095630914182,2445.382397786454
4.0,80,61,0,-1,0,0.9982720432172029,2449.0564243940494
4.0,80,62,0,-1,0,0.999999,2484.4522937229085
4.0,80,63,0,-1,0,0.999999,2463.9861212223186
4.0,80,64,0,-1,0,0.9383409101934886,2448.7749237989633
4.0,80,65,0,-1,0,0.999999,2477.2518379332237
4.0,80,66,0,-1,0,0.9994928238857764,2477.9931127421382
4.0,80,67,1,366,1,0.999964221822972,2472.1024563569144
4.0,80,68,0,-1,0,0.999999,2483.7184721195763
4.0,80,69,0,-1,0,0.9999793096143064,2478.5147063445565
4.0,80,70,0,-1,0,0.9987033427309618,2466.8502768634553
4.0,80,71,0,-1,0,0.999999,2473.287359078954
4.0,80,72,0,-1,0,0.999999,2468.323722123717
4.0,80,73,1,297,1,0.9999050011197426,2470.1684838246683
4.0,80,74,0,-1,0,0.999999,2489.136058055725
4.0,80,75,0,-1,0,0.999999,2470.0598798387123
4.0,80,76,1,326,3,0.999999,2433.3298625416437
4.0,80,77,0,-1,0,0.999999,2435.65455818292
4.0,80,78,0,-1,0,0.9998053530537724,2478.6983560272115
4.0,80,79,1,294,3,0.9660577485887845,2478.708174929205
4.0,80,80,1,275,1,0.999999,2481.0777444713804
4.0,80,81,1,300,1,0.9999787556222506,2480.9212356971057
4.0,80,82,0,-1,0,0.999999,2461.0130454115874
4.0,80,83,1,285,1,0.999999,2468.7049706856296
4.0,80,84,0,-1,0,0.999999,2467.8244557004973
4.0,80,85,0,-1,0,0.9998386768784001,2468.99012610566
4.0,80,86,0,-1,0,0.9801217891354425,2460.005500480485
4.0,80,87,1,432,1,0.9815864614556676,2478.9904049960614
4.0,80,88,1,279,1,0.9883356933272516,2476.8015089835685
4.0,80,89,1,300,1,0.999999,2487.0234289666655
4.0,80,90,1,294,1,0.9983412989936443,2482.8368057146995
4.0,80,91,0,-1,0,0.999999,2475.585389337505
4.0,80,92,0,-1,0,0.999999,2469.254732395737
4.0,80,93,0,-1,0,0.8642867143688056,2476.1445379422603
4.0,80,94,0,-1,0,0.999999,2480.2608731333794
4.0,80,95,1,274,1,0.999999,2478.845727176588
4.0,80,96,1,436,1,0.999999,2474.904387849393
4.0,80,97,0,-1,0,0.999999,2450.978309727216
4.0,80,98,1,298,3,0.9582391513329813,2480.693674333077
4.0,80,99,0,-1,0,0.999999,2479.8009970610156
4.0,90,0,0,-1,0,0.999999,2968.266408299009
4.0,90,1,0,-1,0,0.999999,2971.058094418295
