level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC,minsky_count
L3,3.5,20,76,1,285,3,0.9620619421622715,0.0,0.05616036749540836,1
L3,3.5,20,77,1,278,3,0.8624813935215452,0.0,0.057208835046581114,0
L3,3.5,20,78,1,272,1,-0.9838958923971384,0.0,0.054803655560436156,0
L3,3.5,20,79,1,263,1,0.935707583831133,0.0,0.05510306124798491,0
L3,3.5,20,80,1,280,1,-0.7084955461102425,0.0,0.06612292934911176,1
L3,3.5,20,81,1,283,3,-0.3462312774493917,0.0,0.1692521000713223,1
L3,3.5,20,82,1,284,1,-0.9987379974417302,0.0,0.05626976343487096,1
L3,3.5,20,83,1,268,1,0.9094579778297718,0.0,0.05940593794776414,0
L3,3.5,20,84,1,289,3,-0.9344515898068452,0.0,0.060264091915830424,1
L3,3.5,20,85,1,286,1,-0.602258723523824,0.0,0.06741675943178851,1
L3,3.5,20,86,1,283,1,0.9656745433986035,0.0,0.05495600115293496,1
L3,3.5,20,87,1,270,1,-0.9642273313028588,0.0,0.05521818272191436,0
L3,3.5,20,88,1,266,1,-0.8839867320647132,0.0,0.05973315389970433,0
L3,3.5,20,89,1,286,1,0.969529411992109,0.0,0.060281483455539964,1
L3,3.5,20,90,1,285,1,-0.8466088220630744,0.0,0.05747582662527605,1
L3,3.5,20,91,1,261,3,0.9993190811273117,0.0,0.054792994408710716,0
L3,3.5,20,92,1,265,3,-0.999999,0.0,0.054925646982774246,0
L3,3.5,20,93,1,283,1,-0.9880155991074253,0.0,0.05480062892690913,1
L3,3.5,20,94,1,288,1,-0.999999,0.0,0.056038877885759064,1
L3,3.5,20,95,1,286,1,0.8864610351236543,0.0,0.05814809468757392,1
L3,3.5,20,96,1,285,3,0.9950918198794866,0.0,0.05541349980448407,1
L3,3.5,20,97,1,281,1,-0.7649027154234894,0.0,0.0620470546778535,1
L3,3.5,20,98,1,281,1,0.9635712166115882,0.0,0.0548922339019241,1
L3,3.5,20,99,1,272,1,0.9349099721446338,0.0,0.05592432269504468,0
L3,3.5,30,0,1,320,1,0.9778822009783122,0.0,0.05479415082011189,1
L3,3.5,30,1,1,269,1,-0.8940426465622476,0.0,0.057745336089704696,0
L3,3.5,30,2,1,322,1,0.9549266660864143,0.0,0.055063204082523826,1
L3,3.5,30,3,1,293,3,0.999999,0.0,0.055163880429073726,0
L3,3.5,30,4,1,321,1,0.06947994135782595,0.0,0.5396322205054545,1
L3,3.5,30,5,1,323,3,-0.9360684750839773,0.0,0.057841689224219346,1
L3,3.5,30,6,1,305,1,0.9888131998983097,0.0,0.05550878797174775,1
L3,3.5,30,7,1,320,3,-0.9569982459612738,0.0,0.05584880694711791,1
L3,3.5,30,8,1,321,1,0.999999,0.0,0.05488537471650317,1
L3,3.5,30,9,1,319,1,0.896979064072089,0.0,0.057823518550394665,1
L3,3.5,30,10,1,318,1,-0.9970098979766013,0.0,0.05472933421459423,1
L3,3.5,30,11,1,323,1,0.9902528081066544,0.0,0.054734766047854766,1
L3,3.5,30,12,1,284,1,0.9438226928705449,0.0,0.055357406647810845,1
L3,3.5,30,13,1,323,3,-0.9970018125717788,0.0,0.05466696005878929,1
L3,3.5,30,14,1,324,1,0.030817798420322826,0.0,0.24721135202195763,1
L3,3.5,30,15,1,270,1,-0.7224083825692397,0.0,0.06219629547904914,0
L3,3.5,30,16,1,274,1,-0.9939197163612484,0.0,0.054925500683542516,0
L3,3.5,30,17,1,316,1,-0.9920837608904073,0.0,0.05475474317467434,1
L3,3.5,30,18,1,269,1,-0.9968767308265282,0.0,0.054667746332327946,0
L3,3.5,30,19,1,332,1,-0.8732540978214591,0.0,0.06175607804815113,1
L3,3.5,30,20,1,323,3,0.8254879202407641,0.0,0.06364690500935014,1
L3,3.5,30,21,1,322,2,-0.9970476902922547,0.0,0.054910615763596266,1
L3,3.5,30,22,1,272,1,-0.9329174007735055,0.0,0.056196072177786195,0
L3,3.5,30,23,1,317,1,-0.9983271826918138,0.0,0.054705109816165415,1
L3,3.5,30,24,1,314,1,-0.7979414970289785,0.0,0.05962876073643068,1
L3,3.5,30,25,1,297,1,0.9714584864163486,0.0,0.05501117252722632,1
L3,3.5,30,26,1,309,1,-0.9853792145079325,0.0,0.05665676405490525,1
L3,3.5,30,27,1,312,3,0.997012026085393,0.0,0.05470147979813986,0
L3,3.5,30,28,1,289,1,-0.6802699829101008,0.0,0.07267317123099996,1
L3,3.5,30,29,1,277,1,-0.9834545079325606,0.0,0.05515389794188437,0
L3,3.5,30,30,1,310,1,0.9703729780281812,0.0,0.05569448137118784,1
L3,3.5,30,31,1,317,3,-0.9788283066843283,0.0,0.05471873115022383,1
L3,3.5,30,32,1,281,3,-0.9817070668388024,0.0,0.05722113920525157,0
L3,3.5,30,33,1,315,1,0.999999,0.0,0.05472343336549583,1
L3,3.5,30,34,1,323,1,0.863362122490047,0.0,0.06302690386317052,1
L3,3.5,30,35,1,326,3,0.7602319255050264,0.0,0.060163431368774244,1
L3,3.5,30,36,1,260,1,-0.7827810578850251,0.0,0.05894801618391117,0
L3,3.5,30,37,1,307,1,0.9967176857456873,0.0,0.054654302505474955,1
L3,3.5,30,38,1,318,1,0.9805329551943202,0.0,0.055937283150802854,1
L3,3.5,30,39,1,317,3,-0.9971052181124225,0.0,0.055566326743249995,1
L3,3.5,30,40,1,323,1,0.9968478679177616,0.0,0.05480284906028,1
L3,3.5,30,41,1,317,3,0.9581645557739523,0.0,0.05484594862501648,1
L3,3.5,30,42,1,318,1,-0.9755741534630383,0.0,0.05612349877751801,1
L3,3.5,30,43,1,268,1,0.7761531312090074,0.0,0.05829284588762353,0
L3,3.5,30,44,1,329,1,0.9971497431037611,0.0,0.05504030511043538,1
L3,3.5,30,45,1,286,1,0.979749005799565,0.0,0.05484358854987121,1
L3,3.5,30,46,1,317,3,-0.999999,0.0,0.05469725293826938,1
L3,3.5,30,47,1,271,1,0.9848267201266525,0.0,0.057278928340941594,0
L3,3.5,30,48,1,317,1,-0.7171747718316354,0.0,0.06266078835459724,1
L3,3.5,30,49,1,321,2,-0.11419578698443358,0.0,0.11501593948241833,1
L3,3.5,30,50,1,322,3,-0.999999,0.0,0.05467642813062867,1
L3,3.5,30,51,1,273,1,0.997176902454117,0.0,0.05472615081571694,0
L3,3.5,30,52,1,328,1,-0.9959547592684388,0.0,0.05467455960606942,1
L3,3.5,30,53,1,305,1,0.9258603263287136,0.0,0.058062035462214966,1
L3,3.5,30,54,1,323,1,-0.8508287604563964,0.0,0.06099094868331375,1
L3,3.5,30,55,1,313,1,-0.857322597985462,0.0,0.056814541919204944,1
L3,3.5,30,56,1,268,3,-0.8872946972843314,0.0,0.0585460167334719,0
L3,3.5,30,57,1,323,1,-0.983231123069249,0.0,0.05633235705126095,1
L3,3.5,30,58,1,326,3,0.9984141913215911,0.0,0.05477608861591501,1
L3,3.5,30,59,1,317,1,-0.999999,0.0,0.055159331861499225,1
L3,3.5,30,60,1,322,3,0.999999,0.0,0.05507096360472146,1
L3,3.5,30,61,1,296,1,-0.9744186280588101,0.0,0.05479567085753577,1
L3,3.5,30,62,1,267,3,0.9300885383072292,0.0,0.055672779846896836,0
L3,3.5,30,63,1,326,3,0.981236079813006,0.0,0.054728869787664086,1
L3,3.5,30,64,1,275,1,-0.9427559883474753,0.0,0.05552436607185853,0
L3,3.5,30,65,1,320,1,0.999999,0.0,0.05535534984183564,1
L3,3.5,30,66,1,260,3,0.9840652984600997,0.0,0.05472205894790591,0
L3,3.5,30,67,1,261,1,0.9959632038971342,0.0,0.054733042040037115,0
L3,3.5,30,68,1,321,3,0.9865029214464472,0.0,0.05638328547439542,1
L3,3.5,30,69,1,320,3,0.6405981005469696,0.0,0.07806640358502323,1
L3,3.5,30,70,1,307,1,0.8906568070225109,0.0,0.056270189810195465,1
L3,3.5,30,71,1,314,3,-0.7029313977023226,0.0,0.059495206895192554,1
L3,3.5,30,72,1,316,1,-0.9851449417456832,0.0,0.05468520644363288,1
L3,3.5,30,73,1,318,1,0.6441381724267357,0.0,0.0615775717515311,1
L3,3.5,30,74,1,318,1,0.4168773084166304,0.0,0.1042820472213477,1
L3,3.5,30,75,1,320,1,-0.999999,0.0,0.05517549092158696,1
L3,3.5,30,76,1,316,1,0.9790316188637832,0.0,0.05485142088177818,1
L3,3.5,30,77,1,329,1,0.901714947936986,0.0,0.05577147756124364,1
L3,3.5,30,78,1,316,1,0.19019889477222673,0.0,0.33030141820758363,1
L3,3.5,30,79,1,267,1,0.999999,0.0,0.057137732652588376,0
L3,3.5,30,80,1,324,1,0.8937406775039987,0.0,0.060053903457546146,1
L3,3.5,30,81,1,333,3,0.9970790094805954,0.0,0.05479831455737254,1
L3,3.5,30,82,1,317,1,-0.27125232261012555,0.0,0.11714176055503386,1
L3,3.5,30,83,1,320,1,-0.9828201919310569,0.0,0.054755102905097795,1
L3,3.5,30,84,1,323,1,-0.9864140351235003,0.0,0.05484455353975122,1
L3,3.5,30,85,1,281,1,-0.9926909414974654,0.0,0.05523375663249118,0
L3,3.5,30,86,1,321,1,0.9918825873661025,0.0,0.054819932668882194,1
L3,3.5,30,87,1,271,1,0.9676781142520511,0.0,0.05503417790282636,0
L3,3.5,30,88,1,281,1,0.6579791007746116,0.0,0.06229072402538692,0
L3,3.5,30,89,1,277,3,0.9735371902988542,0.0,0.05486193343460531,1
L3,3.5,30,90,1,290,1,0.7981334457671577,0.0,0.06134141075891399,0
L3,3.5,30,91,1,314,3,-0.9771122622654371,0.0,0.05484171504541418,1
L3,3.5,30,92,1,323,3,-0.9944820684561563,0.0,0.05494323149058551,1
L3,3.5,30,93,1,321,1,0.9104705697116969,0.0,0.0556765961649291,1
L3,3.5,30,94,1,327,1,-0.8467028452313101,0.0,0.05929386978030547,1
L3,3.5,30,95,1,267,1,-0.9969151137219605,0.0,0.054784495668146735,0
L3,3.5,30,96,1,264,1,-0.9589806736225064,0.0,0.054972953727728674,0
L3,3.5,30,97,1,324,1,0.948527392819729,0.0,0.05522131820258001,1
L3,3.5,30,98,1,267,1,-0.9855378248382406,0.0,0.05531054562266295,0
L3,3.5,30,99,1,325,1,-0.9970687174158672,0.0,0.05472125100955479,1
L3,3.5,40,0,1,3420,1,0.5742215016596813,104.03027932464613,0.07078863721035183,2
L3,3.5,40,1,1,318,1,0.9938682364641327,65.41645302557754,0.05487712480334412,3
L3,3.5,40,2,1,269,1,-0.3879987200568182,0.0,0.11947618980138362,1
L3,3.5,40,3,1,349,1,-0.4777473528212832,0.0,0.07001346368430914,1
L3,3.5,40,4,1,287,3,-0.9869084166001764,0.0,0.05526892852716143,3
L3,3.5,40,5,1,400,3,-0.9845102665469918,0.0,0.05469717705058758,2
L3,3.5,40,6,1,361,1,0.8634708673987437,99.74987314113793,0.05837744853259312,4
L3,3.5,40,7,1,329,3,0.9682445930663133,31.049089720882968,0.05479554096678523,3
L3,3.5,40,8,1,5359,3,-0.9881232564597972,0.0,0.05469295127687997,1
L3,3.5,40,9,1,5244,3,0.987295985749517,73.82769242984723,0.054818859064755254,3
L3,3.5,40,10,1,1708,1,-0.9967678030808904,0.0,0.05495300923785822,2
L3,3.5,40,11,1,345,1,0.997521131795116,44.224293786033925,0.055354817416265266,1
L3,3.5,40,12,1,4070,3,0.959376216180162,48.428486734597286,0.054984406938743055,1
L3,3.5,40,13,1,1045,1,0.9560790962179463,125.86891205526837,0.05511695122631233,2
L3,3.5,40,14,1,272,1,0.9488453558441019,62.19256245049655,0.055814330633655804,2
L3,3.5,40,15,1,4585,3,0.9934031011904378,26.11980139268751,0.05477746405052647,1
L3,3.5,40,16,1,279,3,-0.40551485109983754,0.0,0.0949329954772682,1
L3,3.5,40,17,1,2062,3,-0.9496341839850632,0.0,0.055650744052434836,2
L3,3.5,40,18,1,4992,1,0.9683603751294398,118.13802580050819,0.05637622093412323,1
L3,3.5,40,19,1,621,1,-0.7725539134184303,0.0,0.05924744549913493,2
L3,3.5,40,20,1,268,3,-0.9963502429084512,0.0,0.05509290221857048,3
L3,3.5,40,21,1,324,1,0.09764949606682997,59.49358958981654,0.48410280778737796,2
L3,3.5,40,22,1,1413,1,-0.999999,0.0,0.054748732241042646,2
L3,3.5,40,23,1,1478,2,0.8195282637571987,110.05111753232404,0.057927966749710874,2
L3,3.5,40,24,1,273,1,-0.9936062277054429,0.0,0.054790227864107977,1
L3,3.5,40,25,1,2513,1,0.9917579500216052,98.99679960780144,0.05473377216249411,4
L3,3.5,40,26,1,311,1,0.9953494029903457,7.921817527821874,0.05557847724750665,2
L3,3.5,40,27,1,914,1,-0.9942350975518655,0.0,0.05473237688415276,1
L3,3.5,40,28,1,8959,3,-0.9969900210939685,0.0,0.054745220663322554,1
L3,3.5,40,29,1,7197,1,0.9627132842428702,10.267048247303897,0.060254333630147455,2
L3,3.5,40,30,1,281,1,0.8926065257449666,149.55002320939712,0.05674165190007322,1
L3,3.5,40,31,1,2331,1,-0.6783049062137072,0.0,0.06941568814079663,3
L3,3.5,40,32,1,281,1,0.7832427997672426,105.64525324118178,0.05934419823285521,2
L3,3.5,40,33,1,292,1,0.9971215949333044,45.25665605819575,0.05467727339309141,1
L3,3.5,40,34,1,378,3,0.8368608727188639,1.2282653647794652,0.06145784297856137,1
L3,3.5,40,35,1,524,1,0.9971673235138399,134.30417752239717,0.05511340847488847,1
L3,3.5,40,36,1,3710,1,0.926978067698593,41.26841861398459,0.057653835545873514,1
L3,3.5,40,37,1,276,1,0.7287781697684586,95.19824772905658,0.0651940076225392,1
L3,3.5,40,38,1,1373,3,-0.7544132839068363,0.0,0.0629365646222109,3
L3,3.5,40,39,1,532,3,-0.9635041677683551,0.0,0.05546786288300087,1
L3,3.5,40,40,1,962,3,-0.9971556738827504,0.0,0.05468300470658775,3
L3,3.5,40,41,1,279,1,0.350925937191657,103.15011096693084,0.07156264995126325,2
L3,3.5,40,42,1,6888,1,0.999999,118.39845222039008,0.054717158535484034,2
L3,3.5,40,43,1,2230,1,0.997237182315255,21.556626920250018,0.05501716641496181,1
L3,3.5,40,44,1,4878,1,0.9858049567316493,28.750029936759795,0.05486496445295633,2
L3,3.5,40,45,1,6490,1,-0.9836118453654626,0.0,0.05475564908748605,1
L3,3.5,40,46,1,2865,1,0.9932895087037031,9.502850371408345,0.05502244091164944,2
L3,3.5,40,47,1,285,2,0.9766163217626588,133.34293151737106,0.059276325074253934,2
L3,3.5,40,48,1,3471,1,0.7295612813226563,68.9051807206787,0.06397709082203284,1
L3,3.5,40,49,1,265,1,0.7783244965163796,116.41900593945458,0.062350545972006094,1
L3,3.5,40,50,1,935,1,0.8498219858158209,51.76118827519111,0.06161333282056259,1
L3,3.5,40,51,1,1827,1,0.9873136500228,15.827724684883053,0.05507549722788662,1
L3,3.5,40,52,1,280,1,0.3742628399297748,116.14978173037342,0.07362318038366868,1
L3,3.5,40,53,1,1512,1,0.9972746882750674,24.56447980358145,0.05637645149587249,2
L3,3.5,40,54,1,1348,1,0.9360574414567261,76.16835115882252,0.05575468264916907,2
L3,3.5,40,55,1,409,1,-0.9621048855022878,0.0,0.05556332656948046,1
L3,3.5,40,56,1,1108,3,0.9897514039922852,102.92910257760309,0.05471060789715427,4
L3,3.5,40,57,1,265,1,0.9968913767839435,100.09077830547862,0.05491279647764331,2
L3,3.5,40,58,1,1223,1,-0.9969419459048873,0.0,0.05478457414868602,3
L3,3.5,40,59,1,1648,1,-0.9171830669105596,0.0,0.05543891224492918,2
L3,3.5,40,60,1,278,3,-0.9915415443783496,0.0,0.05510093537574448,1
L3,3.5,40,61,1,374,3,-0.5993776756347362,21.311221528242346,0.07436942035165113,2
L3,3.5,40,62,1,271,1,0.9998137991098508,153.581747608407,0.05468395818243353,1
L3,3.5,40,63,1,4959,1,-0.9584206747894729,0.0,0.05610627045398533,1
L3,3.5,40,64,1,327,1,0.9327704230525693,99.27715970671497,0.0569384168733118,3
L3,3.5,40,65,1,270,3,0.9971433793857222,136.2780774422182,0.05469210159271044,2
L3,3.5,40,66,1,292,1,-0.9805009502389195,0.0,0.05529828610073653,1
L3,3.5,40,67,1,339,1,-0.9787973847920399,0.0,0.05617343158193599,2
L3,3.5,40,68,1,879,3,-0.7678266363712369,0.0,0.07032194253224522,3
L3,3.5,40,69,1,2540,1,0.9820267850197297,51.04884173793584,0.05525112463950996,2
L3,3.5,40,70,1,3843,1,0.9972087597655915,105.17959293254255,0.05466457792384071,1
L3,3.5,40,71,1,890,1,0.7450386914264183,35.85997137770262,0.0601096325730897,1
L3,3.5,40,72,1,671,1,-0.9574433682881339,0.0,0.057160523608578984,3
L3,3.5,40,73,1,288,2,-0.007601060489693683,0.0,0.22499625840579562,3
L3,3.5,40,74,1,581,1,0.9794064216833376,111.87559492474665,0.054890394834310026,3
L3,3.5,40,75,1,265,1,0.8946984702662174,130.06933329218091,0.055639897364866894,4
L3,3.5,40,76,1,281,2,-0.8068235764504461,0.0,0.06122876219045092,1
L3,3.5,40,77,1,9028,1,0.739059292723213,109.61374385807285,0.05824520799569457,1
L3,3.5,40,78,1,269,1,-0.993582110807547,0.0,0.0549783852157444,1
L3,3.5,40,79,1,278,1,0.99224465088605,26.72663165537531,0.05565696857768856,4
L3,3.5,40,80,1,4041,2,0.999999,93.29150223349046,0.05490753592986761,2
L3,3.5,40,81,1,4054,1,0.9323335368304874,61.73223693006594,0.057920863375338555,3
L3,3.5,40,82,1,279,3,0.9938340308370609,60.97914936821948,0.055023762959653694,2
L3,3.5,40,83,1,289,1,-0.8916477728117048,0.0,0.057395229018381906,1
L3,3.5,40,84,1,970,1,-0.7934668338732704,0.0,0.059365689957881294,2
L3,3.5,40,85,1,266,3,-0.999767079222621,0.0,0.05471089326912746,3
L3,3.5,40,86,1,275,1,-0.9978945480373821,0.0,0.05488801390544888,2
L3,3.5,40,87,1,303,1,-0.994322218308077,0.0,0.0548703426833585,1
L3,3.5,40,88,1,284,1,-0.9914048106170404,0.0,0.05509269225328069,1
L3,3.5,40,89,1,385,1,-0.9925319020141308,0.0,0.055083078196433946,1
L3,3.5,40,90,1,1942,3,0.9316168410162617,39.49098262608629,0.05549402463048745,2
L3,3.5,40,91,1,315,1,0.009188188126112742,0.0,0.3070052342360723,3
L3,3.5,40,92,1,287,1,-0.9800465231027907,0.0,0.0553508391494282,3
L3,3.5,40,93,1,473,1,-0.843910540509517,0.0,0.06785446977226627,3
L3,3.5,40,94,1,1810,1,-0.9773382823255267,0.0,0.05522313429458974,1
L3,3.5,40,95,1,2599,3,0.4550295383635156,41.71684715266893,0.5811692076320014,3
L3,3.5,40,96,1,276,1,-0.997355162678976,0.0,0.05467975348775156,3
L3,3.5,40,97,1,266,1,0.2755460997862141,21.906605012081428,0.09752514914501022,3
L3,3.5,40,98,1,264,1,-0.8744457210649809,0.0,0.06397859990851719,1
L3,3.5,40,99,1,282,1,0.22797545844613282,5.4598458094085975,0.08335457702941314,2
L3,3.5,50,0,1,301,1,0.999999,472.9195362505236,0.05616990334534063,1
L3,3.5,50,1,1,4329,3,0.97301117469221,557.0593563272239,0.05475544540776807,1
L3,3.5,50,2,1,273,3,0.992751369738839,483.0088911881273,0.05499550367985929,2
L3,3.5,50,3,1,4657,1,0.999999,351.33592745489756,0.05621981191625353,2
L3,3.5,50,4,1,6121,3,-0.6975313903061972,0.0,0.06625325479961316,2
L3,3.5,50,5,1,281,1,0.9841765473559962,551.4562142590966,0.05478424794030416,2
L3,3.5,50,6,1,391,3,0.9446731704873201,536.8405871845141,0.055483744373589765,3
L3,3.5,50,7,1,18259,1,0.999999,341.42892469460253,0.054969569239444835,1
L3,3.5,50,8,1,292,1,0.8875842368712534,529.3755733698624,0.06003875612671526,1
L3,3.5,50,9,1,5282,1,0.9970004739754527,559.1409015442723,0.05467605914566455,1
L3,3.5,50,10,1,13019,1,0.9886119637066179,240.9808313615332,0.05468301549339566,2
L3,3.5,50,11,1,358,2,0.5040206191503828,553.8876780654119,0.07408440200976,2
L3,3.5,50,12,0,-1,0,0.9297454560614967,549.5422931917387,0.05582009586364237,1
L3,3.5,50,13,0,-1,0,0.8896191479347928,508.9506034290612,0.060076531092885556,1
L3,3.5,50,14,0,-1,0,0.5709651865221043,547.1553473755799,0.06979032205203008,1
L3,3.5,50,15,1,311,1,0.997288028130598,394.74464536889286,0.05470413111875422,2
L3,3.5,50,16,1,303,3,0.9907398186759385,545.449580332835,0.05485727303947958,1
L3,3.5,50,17,1,304,3,0.43176617052912597,474.38724345541766,0.1530273668328343,2
L3,3.5,50,18,1,288,1,-0.873441823707021,0.0,0.058508143132459625,1
L3,3.5,50,19,1,299,3,0.8146010933324168,194.78725080100622,0.0588799515783772,2
L3,3.5,50,20,1,7476,1,0.878383473224157,471.06131915348743,0.05705588740270882,2
L3,3.5,50,21,1,365,1,0.982180164437966,466.1700778350896,0.0553218149242024,1
L3,3.5,50,22,0,-1,0,0.9758652698167376,505.9366841329157,0.055632523603389064,1
L3,3.5,50,23,1,273,1,0.9969309982628353,13.774445450142524,0.05512731888843335,2
L3,3.5,50,24,1,433,3,-0.9559635893298908,0.0,0.05818699237457143,1
L3,3.5,50,25,1,321,1,0.9975565153616249,521.1709301184907,0.054678984436165465,2
L3,3.5,50,26,1,264,1,0.9902413986849192,272.61891907267307,0.05491873003756631,1
L3,3.5,50,27,1,10353,1,0.9490349972588102,358.66354811774846,0.055965455634847214,1
L3,3.5,50,28,1,275,1,0.5736228552557142,348.7953438320731,0.06347889838600546,2
L3,3.5,50,29,1,404,3,-0.10853596881814832,0.0,0.48930356381314677,1
L3,3.5,50,30,1,304,3,0.7094330150967081,434.56897264166054,0.06211384684403433,2
L3,3.5,50,31,1,656,1,-0.9114349876302805,0.0,0.05556067262955914,1
L3,3.5,50,32,1,565,1,0.9773096091360893,441.1760643529685,0.05492763366790232,2
L3,3.5,50,33,0,-1,0,0.9971343710515226,475.41649109772015,0.055220894079982444,1
L3,3.5,50,34,1,1280,3,-0.9872595750532709,0.0,0.05473473321902873,2
L3,3.5,50,35,1,265,2,0.9950228253187821,497.4726324838648,0.0558440465749136,1
L3,3.5,50,36,1,3734,3,-0.999999,0.0,0.054978008186884565,1
L3,3.5,50,37,1,343,3,0.09253895278346949,535.5741220030509,0.1104584013559703,2
L3,3.5,50,38,0,-1,0,0.4469012223469823,426.2010807461407,0.09169543131446006,1
L3,3.5,50,39,1,342,3,0.8183144624756085,510.90791305382146,0.059532333337333626,1
L3,3.5,50,40,1,278,1,-0.913374121924251,0.0,0.057955484566744014,1
L3,3.5,50,41,1,2168,1,0.9597153122399433,516.208767863007,0.05501947494100539,1
L3,3.5,50,42,0,-1,0,0.9974068346211458,487.78484318150896,0.05616401228724385,2
L3,3.5,50,43,1,11969,3,0.97787240850956,474.6646468907913,0.05492336427168887,1
L3,3.5,50,44,1,7777,1,0.805581800233028,369.28181666373143,0.062137792915204104,2
L3,3.5,50,45,1,16003,1,-0.999999,0.0,0.054753595858210755,1
L3,3.5,50,46,1,2491,1,0.9973694907958662,536.8402697799945,0.055569765940269605,1
L3,3.5,50,47,1,4648,1,-0.982685942145463,0.0,0.05471108034704477,1
L3,3.5,50,48,1,7323,1,0.9972394798364556,515.5684328431689,0.055849410339262516,2
L3,3.5,50,49,1,17118,3,0.09253639988218998,404.02041398066365,0.11454991340907736,1
L3,3.5,50,50,1,275,1,0.7201958744130533,363.43675096067625,0.06454662810080643,2
L3,3.5,50,51,1,350,1,0.9975547441928934,502.8683676457259,0.05472011022702279,1
L3,3.5,50,52,1,299,1,0.9992679899565202,532.5277914672331,0.054709596665914746,2
L3,3.5,50,53,1,13285,1,0.9646382436130038,518.9133874489823,0.05494390224461749,2
L3,3.5,50,54,1,1409,1,0.9957835144592461,491.82326932564234,0.054680780977558296,2
L3,3.5,50,55,1,380,1,0.8994401839892702,538.0162105859047,0.05879008229297974,1
L3,3.5,50,56,1,10598,3,0.992540878351546,532.6996794514416,0.05558386991908929,2
L3,3.5,50,57,1,263,1,-0.3417445616306912,0.0,0.11531685434646854,1
L3,3.5,50,58,1,620,1,0.8817385122936335,418.3513899397616,0.05687837505995104,1
L3,3.5,50,59,1,3858,2,0.9973429193108851,527.6270367045548,0.054707668143112585,1
L3,3.5,50,60,1,9393,1,0.7763363000691976,547.8370996641621,0.058994753682921015,1
L3,3.5,50,61,1,3491,1,-0.9526925140700886,0.0,0.055438529895201386,1
L3,3.5,50,62,1,269,3,0.9975524440620201,545.0313704705975,0.05469702553522865,2
L3,3.5,50,63,1,1663,1,0.8456425119638654,425.0655684891143,0.05663940150357753,2
L3,3.5,50,64,1,12143,3,0.7985059806383814,538.2823390612034,0.057972122801471744,1
L3,3.5,50,65,1,285,3,0.9253557233889753,503.2519960558136,0.05897073127464166,1
L3,3.5,50,66,1,292,1,0.9907196621606538,414.3602356012464,0.05467618919090853,1
L3,3.5,50,67,1,311,1,0.9647120632312698,512.468756457044,0.05493130154491047,1
L3,3.5,50,68,1,278,3,0.25033936187505346,485.92454112482204,0.07824506499926595,2
L3,3.5,50,69,1,2565,1,0.9860738161088257,509.3872027032136,0.054883740078220514,1
L3,3.5,50,70,1,374,3,0.9273615795939487,484.8317476448251,0.057816370578943226,2
L3,3.5,50,71,1,282,3,0.9971098792457591,67.50855410003281,0.055231465025589184,3
L3,3.5,50,72,0,-1,0,0.8681971053015652,488.575355191493,0.05967257647008958,1
L3,3.5,50,73,1,262,3,-0.996945471259345,0.0,0.05480058516120295,1
