schedule,mult,seed_idx,collapsed,collapse_step,collapse_J,collapse_type,final_m,final_wealth
sudden,90,78,0,-1,,0,0.999999,2975.6017995785487
sudden,90,79,0,-1,,0,0.8273118084536007,2957.543447285371
sudden,90,80,0,-1,,0,0.9750025180059805,2962.52705469982
sudden,90,81,0,-1,,0,0.9997950750889949,2942.2398721678833
sudden,90,82,0,-1,,0,0.999999,2984.0875483161253
sudden,90,83,0,-1,,0,0.9998535085868565,2959.9846110961366
sudden,90,84,0,-1,,0,0.9985514079316838,2961.602331914496
sudden,90,85,0,-1,,0,0.999999,2983.4454713317914
sudden,90,86,0,-1,,0,0.9981954861776307,2970.9820862304796
sudden,90,87,0,-1,,0,0.9996695430459059,2982.3827281622102
sudden,90,88,0,-1,,0,0.999999,2976.0864669007588
sudden,90,89,0,-1,,0,0.999999,2975.8950531977675
sudden,90,90,0,-1,,0,0.9999286205126983,2971.352492821201
sudden,90,91,0,-1,,0,0.999999,2984.476348501966
sudden,90,92,0,-1,,0,0.9967983079334811,2975.905192644483
sudden,90,93,0,-1,,0,0.999999,2958.5596835791252
sudden,90,94,0,-1,,0,0.9226587989044595,2944.2442539335066
sudden,90,95,0,-1,,0,0.9990497905914221,2983.869169808974
sudden,90,96,0,-1,,0,0.9999934937856151,2974.259044983268
sudden,90,97,1,502,5.0,1,-0.9816723837216378,0.0
sudden,90,98,0,-1,,0,0.9961900589946201,2972.4114312251454
sudden,90,99,0,-1,,0,0.999999,2964.3576817568605
sudden,100,0,0,-1,,0,0.9729759880582134,3473.1661850948735
sudden,100,1,0,-1,,0,0.9871238631969389,3449.7884944857274
sudden,100,2,0,-1,,0,0.9524345677658677,3365.284158964512
sudden,100,3,0,-1,,0,0.8841919764823924,3479.8863908248386
sudden,100,4,0,-1,,0,0.9934150146643979,3469.018820965015
sudden,100,5,0,-1,,0,0.9905731101018527,3472.996681945511
sudden,100,6,0,-1,,0,0.999999,3474.0941658881607
sudden,100,7,0,-1,,0,0.47564568166698984,3438.4484003318844
sudden,100,8,0,-1,,0,0.9810600530163545,3449.753668595045
sudden,100,9,0,-1,,0,0.9999189051681167,3426.0864756938736
sudden,100,10,0,-1,,0,0.9706787960094715,3448.611632074281
sudden,100,11,0,-1,,0,0.999999,3472.0154044870665
sudden,100,12,0,-1,,0,0.9902331731249965,3452.645822242127
sudden,100,13,0,-1,,0,0.999999,3483.1597125937
sudden,100,14,0,-1,,0,0.9939219778763525,3391.243300834249
sudden,100,15,0,-1,,0,0.999999,3474.701262524562
sudden,100,16,0,-1,,0,0.9991122519009058,3481.1306674922243
sudden,100,17,0,-1,,0,0.9230671673334289,3475.0041093797254
sudden,100,18,0,-1,,0,0.9692054753164644,3464.7290567313325
sudden,100,19,0,-1,,0,0.999818215617668,3439.9966186496326
sudden,100,20,0,-1,,0,0.999999,3474.811673664955
sudden,100,21,0,-1,,0,0.999999,3422.2968008450666
sudden,100,22,0,-1,,0,0.999999,3444.16557991072
sudden,100,23,0,-1,,0,0.8821008260801086,3441.047612043489
sudden,100,24,0,-1,,0,0.9996414720280414,3475.4209712453717
sudden,100,25,0,-1,,0,0.9997121374266428,3457.6473937849228
sudden,100,26,0,-1,,0,0.9997831967283165,3422.9298475735436
sudden,100,27,0,-1,,0,0.9999869868250012,3480.4264286463736
sudden,100,28,0,-1,,0,0.9927786421872052,3448.62897241644
sudden,100,29,0,-1,,0,0.9693562000818166,3477.01539962043
sudden,100,30,0,-1,,0,0.9924470782519795,3471.8491384491617
sudden,100,31,0,-1,,0,0.9925144601147202,3466.834035593823
sudden,100,32,0,-1,,0,0.999999,3470.632491523519
sudden,100,33,0,-1,,0,0.9992347767703426,3442.2183650086226
sudden,100,34,0,-1,,0,0.999999,3448.8164175737447
sudden,100,35,0,-1,,0,0.9949900488576986,3402.6846893388497
sudden,100,36,0,-1,,0,0.9904952016349984,3420.07972163422
sudden,100,37,0,-1,,0,0.9976920274269012,3459.440335310158
sudden,100,38,0,-1,,0,0.999999,3431.949337049252
sudden,100,39,0,-1,,0,0.9996821711219338,3473.5366873512244
sudden,100,40,0,-1,,0,0.999999,3466.75088782069
sudden,100,41,0,-1,,0,0.999999,3478.947051366799
sudden,100,42,0,-1,,0,0.9999799108467038,3461.2635332006935
sudden,100,43,0,-1,,0,0.9973312647172519,3465.3668235465057
sudden,100,44,0,-1,,0,0.9999396507813743,3452.69718423865
sudden,100,45,0,-1,,0,0.9968146959942912,3454.0496742177875
sudden,100,46,0,-1,,0,0.9998490123629863,3461.7387489845614
sudden,100,47,0,-1,,0,0.999999,3468.7295426168953
sudden,100,48,0,-1,,0,0.7916246296809945,3438.475766130506
sudden,100,49,0,-1,,0,0.9999771394767547,3456.791801881376
sudden,100,50,0,-1,,0,0.9866201716064603,3472.1288072430857
sudden,100,51,0,-1,,0,0.9999836808900534,3450.063772671779
sudden,100,52,0,-1,,0,0.999999,3472.222285824295
sudden,100,53,0,-1,,0,0.999999,3487.3407825462064
sudden,100,54,0,-1,,0,0.9998298973938432,3472.133077747606
sudden,100,55,0,-1,,0,0.991445772313687,3438.501044406124
sudden,100,56,0,-1,,0,0.999999,3364.4128243055225
sudden,100,57,0,-1,,0,0.9926546707043994,3478.176631256498
sudden,100,58,0,-1,,0,0.9996131495713476,3455.894542836727
sudden,100,59,0,-1,,0,0.999999,3477.580241302454
sudden,100,60,0,-1,,0,0.999999,3450.891178607776
sudden,100,61,0,-1,,0,0.9999959561432733,3469.256357601109
sudden,100,62,0,-1,,0,0.999999,3463.73793883459
sudden,100,63,0,-1,,0,0.999999,3448.145680871737
sudden,100,64,0,-1,,0,0.999999,3453.038631266844
sudden,100,65,0,-1,,0,0.999999,3437.262510556233
sudden,100,66,0,-1,,0,0.999999,3442.7833609452205
sudden,100,67,0,-1,,0,0.999999,3463.442637947731
sudden,100,68,0,-1,,0,0.999999,3438.022711145125
sudden,100,69,0,-1,,0,0.9927965340506316,3478.538136160131
sudden,100,70,0,-1,,0,0.9999231342457393,3470.564053815885
sudden,100,71,0,-1,,0,0.9999797010822092,3442.382759911834
sudden,100,72,0,-1,,0,0.8663365931804828,3446.766596900595
sudden,100,73,0,-1,,0,0.9989578737095499,3434.6152388874875
sudden,100,74,0,-1,,0,0.9981891723796309,3444.6808577682937
sudden,100,75,0,-1,,0,0.999999,3372.110004732473
sudden,100,76,0,-1,,0,0.999999,3436.866422761546
sudden,100,77,0,-1,,0,0.9634920489684221,3474.122445636898
sudden,100,78,0,-1,,0,0.999999,3455.081846797217
sudden,100,79,0,-1,,0,0.8909940817980396,3476.0281518969064
sudden,100,80,0,-1,,0,0.9999899845653262,3471.035741048792
sudden,100,81,0,-1,,0,0.9720381791895154,3465.772979177834
sudden,100,82,0,-1,,0,0.999999,3475.9060512996025
sudden,100,83,0,-1,,0,0.9991012068120098,3469.7454358617324
sudden,100,84,0,-1,,0,0.9982053800430178,3470.438861311255
sudden,100,85,0,-1,,0,0.999999,3472.9690312735875
sudden,100,86,0,-1,,0,0.999999,3476.453472844924
sudden,100,87,0,-1,,0,0.9990488635913132,3445.2905807983325
sudden,100,88,0,-1,,0,0.999999,3470.596561797561
sudden,100,89,0,-1,,0,0.9987412507587797,3465.153623794634
sudden,100,90,0,-1,,0,0.999999,3472.292493987212
sudden,100,91,0,-1,,0,0.9998799279679108,3468.2396504485205
sudden,100,92,0,-1,,0,0.9998754536112612,3458.665268123446
sudden,100,93,0,-1,,0,0.9997122439774612,3457.896783209167
sudden,100,94,0,-1,,0,0.9827967028786354,3466.5577785255973
sudden,100,95,0,-1,,0,0.9999722868955273,3478.108243724283
sudden,100,96,0,-1,,0,0.9724116938488235,3468.124768981074
sudden,100,97,0,-1,,0,0.9999049149669726,3462.4627319018186
sudden,100,98,0,-1,,0,0.8804834011113251,3442.147536285186
sudden,100,99,0,-1,,0,0.9925537187785262,3458.765471602125
